InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,customer_known,is_return,revenue
559802,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-12-07 13:48:00,20.79,,UNITED KINGDOM,False,False,20.79
559802,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-12-07 13:48:00,12.46,,UNITED KINGDOM,False,False,24.92
559802,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-12-07 13:48:00,12.46,,UNITED KINGDOM,False,False,12.46
559802,DOT,DOTCOM POSTAGE,1,2011-12-07 13:48:00,175.88,,UNITED KINGDOM,False,False,175.88
559804,22763,KEY CABINET MA CAMPAGNE,2,2011-12-07 14:17:00,9.95,17405,UNITED KINGDOM,True,False,19.9
559804,22797,CHEST OF DRAWERS GINGHAM HEART,1,2011-12-07 14:17:00,16.95,17405,UNITED KINGDOM,True,False,16.95
559804,23111,PARISIENNE SEWING BOX,1,2011-12-07 14:17:00,12.5,17405,UNITED KINGDOM,True,False,12.5
559804,22832,BROCANTE SHELF WITH HOOKS,2,2011-12-07 14:17:00,10.75,17405,UNITED KINGDOM,True,False,21.5
559804,23341,PINK DINER WALL CLOCK,2,2011-12-07 14:17:00,8.5,17405,UNITED KINGDOM,True,False,17.0
559806,23007,SPACEBOY BABY GIFT SET,1,2011-12-07 14:26:00,16.95,13311,UNITED KINGDOM,True,False,16.95
559806,23072,MARIE ANTOINETTE TRINKET BOX SILVER,2,2011-12-07 14:26:00,12.5,13311,UNITED KINGDOM,True,False,25.0
559806,22120,WELCOME  WOODEN BLOCK LETTERS,2,2011-12-07 14:26:00,9.95,13311,UNITED KINGDOM,True,False,19.9
559806,21055,TOOL BOX SOFT TOY,1,2011-12-07 14:26:00,8.95,13311,UNITED KINGDOM,True,False,8.95
559806,21056,DOCTOR'S BAG SOFT TOY,1,2011-12-07 14:26:00,8.95,13311,UNITED KINGDOM,True,False,8.95
559807,22423,REGENCY CAKESTAND 3 TIER,2,2011-12-07 14:48:00,12.75,17841,UNITED KINGDOM,True,False,25.5
559807,22829,SWEETHEART WIRE WALL TIDY,1,2011-12-07 14:48:00,9.95,17841,UNITED KINGDOM,True,False,9.95
559807,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-12-07 14:48:00,9.95,17841,UNITED KINGDOM,True,False,19.9
559807,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-12-07 14:48:00,9.95,17841,UNITED KINGDOM,True,False,19.9
559807,84816,DANISH ROSE BEDSIDE CABINET,2,2011-12-07 14:48:00,39.95,17841,UNITED KINGDOM,True,False,79.9
559811,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-12-07 15:22:00,8.5,13269,UNITED KINGDOM,True,False,34.0
559816,21317,GLASS SPHERE CANDLE STAND MEDIUM,2,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,21.58
559816,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-12-07 16:11:00,24.96,,UNITED KINGDOM,False,False,24.96
559816,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-12-07 16:11:00,15.79,,UNITED KINGDOM,False,False,15.79
559816,21539,RED RETROSPOT BUTTER DISH,1,2011-12-07 16:11:00,9.96,,UNITED KINGDOM,False,False,9.96
559816,21754,HOME BUILDING BLOCK WORD,2,2011-12-07 16:11:00,11.63,,UNITED KINGDOM,False,False,23.26
559816,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2011-12-07 16:11:00,19.96,,UNITED KINGDOM,False,False,19.96
559816,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-12-07 16:11:00,9.96,,UNITED KINGDOM,False,False,9.96
559816,22282,12 EGG HOUSE PAINTED WOOD,1,2011-12-07 16:11:00,24.96,,UNITED KINGDOM,False,False,24.96
559816,22500,SET OF 2 TINS JARDIN DE PROVENCE,2,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,21.58
559816,22501,PICNIC BASKET WICKER LARGE,1,2011-12-07 16:11:00,20.79,,UNITED KINGDOM,False,False,20.79
559816,22503,CABIN BAG VINTAGE PAISLEY,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,22504,CABIN BAG VINTAGE RETROSPOT,3,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,49.89
559816,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,10.79
559816,22605,WOODEN CROQUET GARDEN SET,1,2011-12-07 16:11:00,24.96,,UNITED KINGDOM,False,False,24.96
559816,22617,BAKING SET SPACEBOY DESIGN,1,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,10.79
559816,22627,MINT KITCHEN SCALES,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,22760,"TRAY, BREAKFAST IN BED",1,2011-12-07 16:11:00,24.96,,UNITED KINGDOM,False,False,24.96
559816,22822,CREAM WALL PLANTER HEART SHAPED,1,2011-12-07 16:11:00,12.46,,UNITED KINGDOM,False,False,12.46
559816,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-12-07 16:11:00,9.13,,UNITED KINGDOM,False,False,9.13
559816,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,23091,ZINC HERB GARDEN CONTAINER,1,2011-12-07 16:11:00,12.46,,UNITED KINGDOM,False,False,12.46
559816,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,10.79
559816,23133,LARGE IVORY HEART WALL ORGANISER,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,10.79
559816,23245,SET OF 3 REGENCY CAKE TINS,1,2011-12-07 16:11:00,10.79,,UNITED KINGDOM,False,False,10.79
559816,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,2011-12-07 16:11:00,14.13,,UNITED KINGDOM,False,False,56.52
559816,23284,DOORMAT KEEP CALM AND COME IN,1,2011-12-07 16:11:00,16.63,,UNITED KINGDOM,False,False,16.63
559816,48138,DOORMAT UNION FLAG,1,2011-12-07 16:11:00,15.79,,UNITED KINGDOM,False,False,15.79
559816,48187,DOORMAT NEW ENGLAND,1,2011-12-07 16:11:00,15.79,,UNITED KINGDOM,False,False,15.79
559816,48188,DOORMAT WELCOME PUPPIES,1,2011-12-07 16:11:00,15.79,,UNITED KINGDOM,False,False,15.79
559816,48194,DOORMAT HEARTS,2,2011-12-07 16:11:00,15.79,,UNITED KINGDOM,False,False,31.58
559816,85066,CREAM SWEETHEART MINI CHEST,1,2011-12-07 16:11:00,24.96,,UNITED KINGDOM,False,False,24.96
559816,DOT,DOTCOM POSTAGE,1,2011-12-07 16:11:00,375.64,,UNITED KINGDOM,False,False,375.64
559817,DOT,DOTCOM POSTAGE,1,2011-12-07 16:20:00,169.55,,UNITED KINGDOM,False,False,169.55
559817,15058B,PINK POLKADOT GARDEN PARASOL,1,2011-12-07 16:20:00,10.79,,UNITED KINGDOM,False,False,10.79
559817,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,2011-12-07 16:20:00,10.79,,UNITED KINGDOM,False,False,10.79
559817,21621,VINTAGE UNION JACK BUNTING,1,2011-12-07 16:20:00,16.63,,UNITED KINGDOM,False,False,16.63
559817,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-12-07 16:20:00,10.79,,UNITED KINGDOM,False,False,10.79
559817,22366,DOORMAT AIRMAIL,1,2011-12-07 16:20:00,15.79,,UNITED KINGDOM,False,False,15.79
559817,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-07 16:20:00,24.96,,UNITED KINGDOM,False,False,24.96
559817,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-12-07 16:20:00,19.96,,UNITED KINGDOM,False,False,19.96
559817,22501,PICNIC BASKET WICKER LARGE,1,2011-12-07 16:20:00,20.79,,UNITED KINGDOM,False,False,20.79
559817,22502,PICNIC BASKET WICKER SMALL,1,2011-12-07 16:20:00,10.79,,UNITED KINGDOM,False,False,10.79
559817,22504,CABIN BAG VINTAGE RETROSPOT,2,2011-12-07 16:20:00,16.63,,UNITED KINGDOM,False,False,33.26
559817,22605,WOODEN CROQUET GARDEN SET,1,2011-12-07 16:20:00,24.96,,UNITED KINGDOM,False,False,24.96
559817,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-12-07 16:20:00,19.96,,UNITED KINGDOM,False,False,19.96
559817,22843,BISCUIT TIN VINTAGE GREEN,5,2011-12-07 16:20:00,13.29,,UNITED KINGDOM,False,False,66.44999999999999
559817,23049,RECYCLED ACAPULCO MAT RED,1,2011-12-07 16:20:00,16.63,,UNITED KINGDOM,False,False,16.63
559817,23180,MUM'S KITCHEN CLOCK,1,2011-12-07 16:20:00,10.79,,UNITED KINGDOM,False,False,10.79
559817,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-12-07 16:20:00,14.13,,UNITED KINGDOM,False,False,28.26
559817,23284,DOORMAT KEEP CALM AND COME IN,1,2011-12-07 16:20:00,16.63,,UNITED KINGDOM,False,False,16.63
559817,47566,PARTY BUNTING,2,2011-12-07 16:20:00,10.79,,UNITED KINGDOM,False,False,21.58
559819,POST,POSTAGE,1,2011-12-07 16:58:00,18.0,12682,FRANCE,True,False,18.0
559821,23007,SPACEBOY BABY GIFT SET,1,2011-12-07 17:09:00,16.95,16365,UNITED KINGDOM,True,False,16.95
559821,23008,DOLLY GIRL BABY GIFT SET,1,2011-12-07 17:09:00,16.95,16365,UNITED KINGDOM,True,False,16.95
559822,90191,SILVER LARIAT 40CM,1,2011-12-07 17:15:00,12.75,16365,UNITED KINGDOM,True,False,12.75
559824,22624,IVORY KITCHEN SCALES,1,2011-12-07 17:23:00,8.5,17576,UNITED KINGDOM,True,False,8.5
559824,22625,RED KITCHEN SCALES,1,2011-12-07 17:23:00,8.5,17576,UNITED KINGDOM,True,False,8.5
559824,22607,WOODEN ROUNDERS GARDEN SET,2,2011-12-07 17:23:00,9.95,17576,UNITED KINGDOM,True,False,19.9
559824,22605,WOODEN CROQUET GARDEN SET,1,2011-12-07 17:23:00,14.95,17576,UNITED KINGDOM,True,False,14.95
559826,22487,WHITE WOOD GARDEN PLANT LADDER,4,,8.5,13420,UNITED KINGDOM,True,False,34.0
559826,85066,CREAM SWEETHEART MINI CHEST,3,,12.75,13420,UNITED KINGDOM,True,False,38.25
559827,22826,LOVE SEAT ANTIQUE WHITE METAL,1,,85.0,15189,UNITED KINGDOM,True,False,85.0
559834,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,,14.95,12576,POLAND,True,False,14.95
559834,22487,WHITE WOOD GARDEN PLANT LADDER,1,,9.95,12576,POLAND,True,False,9.95
559835,POST,POSTAGE,1,,15.0,13509,UNITED KINGDOM,True,False,15.0
559836,22796,PHOTO FRAME 3 CLASSIC HANGING,4,,9.95,13911,UNITED KINGDOM,True,False,39.8
559836,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,,8.95,13911,UNITED KINGDOM,True,False,17.9
559836,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,,12.75,13911,UNITED KINGDOM,True,False,12.75
559862,POST,POSTAGE,4,,28.0,12782,PORTUGAL,True,False,112.0
559863,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,15039,UNITED KINGDOM,True,False,12.75
559864,22627,MINT KITCHEN SCALES,2,,8.5,14916,UNITED KINGDOM,True,False,17.0
559864,22624,IVORY KITCHEN SCALES,2,,8.5,14916,UNITED KINGDOM,True,False,17.0
559865,22824,3 TIER SWEETHEART GARDEN SHELF,1,,35.95,14409,UNITED KINGDOM,True,False,35.95
559865,22624,IVORY KITCHEN SCALES,2,,8.5,14409,UNITED KINGDOM,True,False,17.0
559865,22625,RED KITCHEN SCALES,2,,8.5,14409,UNITED KINGDOM,True,False,17.0
559866,23007,SPACEBOY BABY GIFT SET,1,,16.95,15795,UNITED KINGDOM,True,False,16.95
559866,22634,CHILDS BREAKFAST SET SPACEBOY,2,,9.95,15795,UNITED KINGDOM,True,False,19.9
559866,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,,9.95,15795,UNITED KINGDOM,True,False,19.9
559866,23008,DOLLY GIRL BABY GIFT SET,1,,16.95,15795,UNITED KINGDOM,True,False,16.95
559866,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,,8.5,15795,UNITED KINGDOM,True,False,17.0
559866,23010,CIRCUS PARADE BABY GIFT SET,1,,16.95,15795,UNITED KINGDOM,True,False,16.95
559877,22526,WHEELBARROW FOR CHILDREN,3,,12.75,15561,UNITED KINGDOM,True,False,38.25
559877,22607,WOODEN ROUNDERS GARDEN SET,4,,9.95,15561,UNITED KINGDOM,True,False,39.8
559878,22752,SET 7 BABUSHKA NESTING BOXES,1,,8.5,15493,UNITED KINGDOM,True,False,8.5
559878,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,,8.5,15493,UNITED KINGDOM,True,False,8.5
559878,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,,8.95,15493,UNITED KINGDOM,True,False,8.95
559878,22767,TRIPLE PHOTO FRAME CORNICE,1,,9.95,15493,UNITED KINGDOM,True,False,9.95
559878,22768,FAMILY PHOTO FRAME CORNICE,1,,9.95,15493,UNITED KINGDOM,True,False,9.95
559878,23173,REGENCY TEAPOT ROSES,1,,9.95,15493,UNITED KINGDOM,True,False,9.95
559881,23317,BLUE REFECTORY CLOCK,1,,9.95,16899,UNITED KINGDOM,True,False,9.95
559881,23315,IVORY REFECTORY CLOCK,1,,9.95,16899,UNITED KINGDOM,True,False,9.95
559886,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,13669,UNITED KINGDOM,True,False,12.75
559889,POST,POSTAGE,1,,145.0,12678,FRANCE,True,False,145.0
559890,POST,POSTAGE,1,,15.0,12464,BELGIUM,True,False,15.0
559893,23094,LE GRAND TRAY CHIC SET,1,,12.5,14498,UNITED KINGDOM,True,False,12.5
559893,22826,LOVE SEAT ANTIQUE WHITE METAL,2,,85.0,14498,UNITED KINGDOM,True,False,170.0
559894,22487,WHITE WOOD GARDEN PLANT LADDER,1,,9.95,14159,UNITED KINGDOM,True,False,9.95
559894,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,,9.95,14159,UNITED KINGDOM,True,False,9.95
559896,21217,RED RETROSPOT ROUND CAKE TINS,2,,9.95,15530,UNITED KINGDOM,True,False,19.9
559896,22501,PICNIC BASKET WICKER LARGE,3,,9.95,15530,UNITED KINGDOM,True,False,29.849999999999998
559898,22776,SWEETHEART CAKESTAND 3 TIER,1,,9.95,16225,UNITED KINGDOM,True,False,9.95
559899,22215,CAKE STAND WHITE TWO TIER LACE,2,,8.5,12528,GERMANY,True,False,17.0
559899,22847,BREAD BIN DINER STYLE IVORY,1,,16.95,12528,GERMANY,True,False,16.95
559899,POST,POSTAGE,3,,18.0,12528,GERMANY,True,False,54.0
559904,22487,WHITE WOOD GARDEN PLANT LADDER,2,,9.95,13149,UNITED KINGDOM,True,False,19.9
559907,21217,RED RETROSPOT ROUND CAKE TINS,2,,9.95,12766,PORTUGAL,True,False,19.9
559909,22625,RED KITCHEN SCALES,2,,8.5,18245,UNITED KINGDOM,True,False,17.0
559912,22485,SET OF 2 WOODEN MARKET CRATES,2,,12.75,14221,UNITED KINGDOM,True,False,25.5
559914,15056n,EDWARDIAN PARASOL NATURAL,1,,12.46,,UNITED KINGDOM,False,False,12.46
559914,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,,10.79,,UNITED KINGDOM,False,False,10.79
559914,21217,RED RETROSPOT ROUND CAKE TINS,1,,20.79,,UNITED KINGDOM,False,False,20.79
559914,21317,GLASS SPHERE CANDLE STAND MEDIUM,1,,10.79,,UNITED KINGDOM,False,False,10.79
559914,21843,RED RETROSPOT CAKE STAND,1,,20.79,,UNITED KINGDOM,False,False,20.79
559914,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,,10.79,,UNITED KINGDOM,False,False,10.79
559914,22366,DOORMAT AIRMAIL,1,,14.13,,UNITED KINGDOM,False,False,14.13
559914,22501,PICNIC BASKET WICKER LARGE,2,,20.79,,UNITED KINGDOM,False,False,41.58
559914,22502,PICNIC BASKET WICKER SMALL,1,,10.79,,UNITED KINGDOM,False,False,10.79
559914,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,,16.63,,UNITED KINGDOM,False,False,16.63
559914,35004B,SET OF 3 BLACK FLYING DUCKS,1,,12.46,,UNITED KINGDOM,False,False,12.46
559914,DOT,DOTCOM POSTAGE,1,,198.75,,UNITED KINGDOM,False,False,198.75
C559915,AMAZONFEE,AMAZON FEE,-1,,4383.62,,UNITED KINGDOM,False,True,-4383.62
C559917,AMAZONFEE,AMAZON FEE,-1,,6497.47,,UNITED KINGDOM,False,True,-6497.47
559918,22180,RETROSPOT LAMP,4,,9.95,18225,UNITED KINGDOM,True,False,39.8
559921,23317,BLUE REFECTORY CLOCK,1,,9.95,13667,UNITED KINGDOM,True,False,9.95
559921,23315,IVORY REFECTORY CLOCK,1,,9.95,13667,UNITED KINGDOM,True,False,9.95
559921,23316,RED REFECTORY CLOCK,1,,9.95,13667,UNITED KINGDOM,True,False,9.95
559921,22625,RED KITCHEN SCALES,1,,8.5,13667,UNITED KINGDOM,True,False,8.5
559921,22624,IVORY KITCHEN SCALES,1,,8.5,13667,UNITED KINGDOM,True,False,8.5
559923,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,,UNITED KINGDOM,False,False,25.5
559923,22487,WHITE WOOD GARDEN PLANT LADDER,1,,19.96,,UNITED KINGDOM,False,False,19.96
559923,22501,PICNIC BASKET WICKER LARGE,1,,20.79,,UNITED KINGDOM,False,False,20.79
559923,22605,WOODEN CROQUET GARDEN SET,1,,24.96,,UNITED KINGDOM,False,False,24.96
559923,22692,DOORMAT WELCOME TO OUR HOME,1,,15.79,,UNITED KINGDOM,False,False,15.79
559923,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,,10.79,,UNITED KINGDOM,False,False,10.79
559923,22925,BLUE GIANT GARDEN THERMOMETER,1,,12.46,,UNITED KINGDOM,False,False,12.46
559923,23132,SMALL IVORY HEART WALL ORGANISER,1,,12.46,,UNITED KINGDOM,False,False,12.46
559923,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,,10.79,,UNITED KINGDOM,False,False,10.79
559923,23298,SPOTTY BUNTING,2,,10.79,,UNITED KINGDOM,False,False,21.58
559923,35638B,PINK/BLUE STRING CURTAIN,1,,19.13,,UNITED KINGDOM,False,False,19.13
559923,47566,PARTY BUNTING,2,,10.79,,UNITED KINGDOM,False,False,21.58
559923,47566B,TEA TIME PARTY BUNTING,2,,10.79,,UNITED KINGDOM,False,False,21.58
559923,48129,DOORMAT TOPIARY,1,,15.79,,UNITED KINGDOM,False,False,15.79
559923,48184,DOORMAT ENGLISH ROSE,1,,15.79,,UNITED KINGDOM,False,False,15.79
559923,48187,DOORMAT NEW ENGLAND,1,,15.79,,UNITED KINGDOM,False,False,15.79
559923,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,,16.63,,UNITED KINGDOM,False,False,16.63
559923,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,1,,9.57,,UNITED KINGDOM,False,False,9.57
559923,90010E,AMBER GLASS/SILVER BRACELET,1,,9.15,,UNITED KINGDOM,False,False,9.15
559923,DOT,DOTCOM POSTAGE,1,,240.67,,UNITED KINGDOM,False,False,240.67
559923,22193,RED DINER WALL CLOCK,1,,16.63,,UNITED KINGDOM,False,False,16.63
559928,POST,POSTAGE,8,,40.0,12405,FINLAND,True,False,320.0
559928,22627,MINT KITCHEN SCALES,2,,8.5,12405,FINLAND,True,False,17.0
559928,22624,IVORY KITCHEN SCALES,2,,8.5,12405,FINLAND,True,False,17.0
559929,22485,SET OF 2 WOODEN MARKET CRATES,2,,12.75,14265,UNSPECIFIED,True,False,25.5
559929,21628,TRIANGULAR POUFFE VINTAGE,2,,14.95,14265,UNSPECIFIED,True,False,29.9
559929,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,14265,UNSPECIFIED,True,False,12.75
559930,23173,REGENCY TEAPOT ROSES,8,,9.95,17738,UNITED KINGDOM,True,False,79.6
559930,22423,REGENCY CAKESTAND 3 TIER,8,,12.75,17738,UNITED KINGDOM,True,False,102.0
559931,22847,BREAD BIN DINER STYLE IVORY,2,,16.95,17738,UNITED KINGDOM,True,False,33.9
559932,22605,WOODEN CROQUET GARDEN SET,12,,12.75,17389,UNITED KINGDOM,True,False,153.0
559932,22607,WOODEN ROUNDERS GARDEN SET,12,,8.5,17389,UNITED KINGDOM,True,False,102.0
559932,22767,TRIPLE PHOTO FRAME CORNICE,6,,9.95,17389,UNITED KINGDOM,True,False,59.699999999999996
559932,22760,"TRAY, BREAKFAST IN BED",18,,12.75,17389,UNITED KINGDOM,True,False,229.5
559933,23317,BLUE REFECTORY CLOCK,1,,9.95,16719,UNITED KINGDOM,True,False,9.95
559933,23316,RED REFECTORY CLOCK,1,,9.95,16719,UNITED KINGDOM,True,False,9.95
559933,22796,PHOTO FRAME 3 CLASSIC HANGING,1,,9.95,16719,UNITED KINGDOM,True,False,9.95
559933,23079,TOADSTOOL BEDSIDE LIGHT,4,,8.95,16719,UNITED KINGDOM,True,False,35.8
559933,23104,IVORY CAFE HANGING LAMP,2,,12.5,16719,UNITED KINGDOM,True,False,25.0
559933,21735,TWO DOOR CURIO CABINET,1,,12.75,16719,UNITED KINGDOM,True,False,12.75
559935,22846,BREAD BIN DINER STYLE RED,4,,14.95,15125,UNITED KINGDOM,True,False,59.8
559937,23111,PARISIENNE SEWING BOX,1,,12.5,13577,UNITED KINGDOM,True,False,12.5
559938,21361,LOVE LARGE WOOD LETTERS,1,,12.75,17315,UNITED KINGDOM,True,False,12.75
559938,23173,REGENCY TEAPOT ROSES,2,,9.95,17315,UNITED KINGDOM,True,False,19.9
C559939,22847,BREAD BIN DINER STYLE IVORY,-1,,16.95,14426,UNITED KINGDOM,True,True,-16.95
559941,22423,REGENCY CAKESTAND 3 TIER,112,,10.95,17396,UNITED KINGDOM,True,False,1226.3999999999999
559945,M,MANUAL,1,,18.0,17396,UNITED KINGDOM,True,False,18.0
559948,22423,REGENCY CAKESTAND 3 TIER,32,,10.95,12653,ISRAEL,True,False,350.4
559951,23065,LARGE DECO JEWELLERY STAND,2,,12.5,14847,UNITED KINGDOM,True,False,25.0
559981,84078A,SET/4 WHITE RETRO STORAGE CUBES,2,,39.95,14562,UNITED KINGDOM,True,False,79.9
559981,22487,WHITE WOOD GARDEN PLANT LADDER,2,,9.95,14562,UNITED KINGDOM,True,False,19.9
559981,85066,CREAM SWEETHEART MINI CHEST,1,,12.75,14562,UNITED KINGDOM,True,False,12.75
559982,21843,RED RETROSPOT CAKE STAND,1,,10.95,12915,UNITED KINGDOM,True,False,10.95
559982,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,12915,UNITED KINGDOM,True,False,25.5
C559983,85066,CREAM SWEETHEART MINI CHEST,-1,,12.75,14562,UNITED KINGDOM,True,True,-12.75
C559983,22487,WHITE WOOD GARDEN PLANT LADDER,-2,,9.95,14562,UNITED KINGDOM,True,True,-19.9
559984,23018,LARGE APOTHECARY MEASURING JAR,1,,12.5,16657,UNITED KINGDOM,True,False,12.5
559987,POST,POSTAGE,5,,18.0,12619,GERMANY,True,False,90.0
559989,22847,BREAD BIN DINER STYLE IVORY,2,,16.95,13319,UNITED KINGDOM,True,False,33.9
559989,22846,BREAD BIN DINER STYLE RED,2,,16.95,13319,UNITED KINGDOM,True,False,33.9
559991,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,,9.95,14527,UNITED KINGDOM,True,False,9.95
559991,22424,ENAMEL BREAD BIN CREAM,1,,12.75,14527,UNITED KINGDOM,True,False,12.75
559991,22839,3 TIER CAKE TIN GREEN AND CREAM,1,,14.95,14527,UNITED KINGDOM,True,False,14.95
559991,21627,ELEPHANT CARNIVAL POUFFE,1,,14.95,14527,UNITED KINGDOM,True,False,14.95
559991,22282,12 EGG HOUSE PAINTED WOOD,1,,12.75,14527,UNITED KINGDOM,True,False,12.75
C559992,D,DISCOUNT,-1,,13.99,14527,UNITED KINGDOM,True,True,-13.99
560018,23018,LARGE APOTHECARY MEASURING JAR,1,,12.5,15987,UNITED KINGDOM,True,False,12.5
560018,22624,IVORY KITCHEN SCALES,6,,8.5,15987,UNITED KINGDOM,True,False,51.0
560018,22626,BLACK KITCHEN SCALES,6,,8.5,15987,UNITED KINGDOM,True,False,51.0
560024,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,,8.95,15005,UNITED KINGDOM,True,False,17.9
560033,23017,APOTHECARY MEASURING JAR,6,,11.15,12388,AUSTRALIA,True,False,66.9
560035,85066,CREAM SWEETHEART MINI CHEST,3,,12.75,17706,UNITED KINGDOM,True,False,38.25
560035,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,,12.75,17706,UNITED KINGDOM,True,False,38.25
560035,84968A,SET OF 16 VINTAGE ROSE CUTLERY,6,,12.75,17706,UNITED KINGDOM,True,False,76.5
560035,21217,RED RETROSPOT ROUND CAKE TINS,4,,9.95,17706,UNITED KINGDOM,True,False,39.8
560035,23142,IVORY WIRE KITCHEN ORGANISER,6,,10.4,17706,UNITED KINGDOM,True,False,62.400000000000006
560035,23064,CINDERELLA CHANDELIER,3,,49.95,17706,UNITED KINGDOM,True,False,149.85000000000002
560035,23143,ZINC WIRE KITCHEN ORGANISER,3,,10.4,17706,UNITED KINGDOM,True,False,31.200000000000003
560036,37475,SET/4 COLOURFUL MIXING BOWLS,3,,9.95,14911,EIRE,True,False,29.849999999999998
560036,22424,ENAMEL BREAD BIN CREAM,1,,12.75,14911,EIRE,True,False,12.75
560036,22847,BREAD BIN DINER STYLE IVORY,4,,14.95,14911,EIRE,True,False,59.8
560036,22846,BREAD BIN DINER STYLE RED,2,,16.95,14911,EIRE,True,False,33.9
560036,22423,REGENCY CAKESTAND 3 TIER,16,,10.95,14911,EIRE,True,False,175.2
560038,22627,MINT KITCHEN SCALES,4,,8.5,12709,GERMANY,True,False,34.0
560038,22423,REGENCY CAKESTAND 3 TIER,32,,10.95,12709,GERMANY,True,False,350.4
560041,22423,REGENCY CAKESTAND 3 TIER,4,,12.75,14156,EIRE,True,False,51.0
560041,22627,MINT KITCHEN SCALES,2,,8.5,14156,EIRE,True,False,17.0
560041,22626,BLACK KITCHEN SCALES,2,,8.5,14156,EIRE,True,False,17.0
560041,22625,RED KITCHEN SCALES,2,,8.5,14156,EIRE,True,False,17.0
560041,22624,IVORY KITCHEN SCALES,2,,8.5,14156,EIRE,True,False,17.0
560041,22191,IVORY DINER WALL CLOCK,2,,8.5,14156,EIRE,True,False,17.0
560041,22192,BLUE DINER WALL CLOCK,2,,8.5,14156,EIRE,True,False,17.0
560041,22193,RED DINER WALL CLOCK,2,,8.5,14156,EIRE,True,False,17.0
560041,C2,CARRIAGE,1,,50.0,14156,EIRE,True,False,50.0
C560044,22776,SWEETHEART CAKESTAND 3 TIER,-2,,9.95,14258,UNITED KINGDOM,True,True,-19.9
